7.9,0.31,0.22,13.3,0.048,46,212,0.99942,3.47,0.59,10,0
7.6,0.48,0.33,7,0.024,14,130,0.9918,3.25,0.45,12.5,1
6,0.495,0.27,5,0.157,17,129,0.99396,3.03,0.36,9.3,0
8.2,0.25,0.46,3.75,0.05,14,102,0.99524,3.28,0.58,9.7,0
6.7,0.24,0.26,12.6,0.053,44,182,0.99802,3.42,0.42,9.7,0
6.6,0.32,0.24,1.3,0.06,42.5,204,0.99512,3.59,0.51,9.2,0
7.6,0.32,0.35,1.6,0.092,24,138,0.99438,3.19,0.44,9.8,0
7.4,0.33,0.44,7.6,0.05,40,227,0.99679,3.12,0.52,9,0
6,0.33,0.18,3,0.036,5,85,0.99125,3.28,0.4,11.5,0
7.6,0.48,0.37,1.2,0.034,5,57,0.99256,3.05,0.54,10.4,0
6.9,0.3,0.29,1.3,0.053,24,189,0.99362,3.29,0.54,9.9,0
7.6,0.21,0.35,1.2,0.041,7,106,0.9914,3.06,0.45,11.3,0
7,0.28,0.26,1.7,0.042,34,130,0.9925,3.43,0.5,10.7,1
6.4,0.17,0.34,1.5,0.091,42,135,0.9938,3.25,0.49,9.6,1
6.3,0.695,0.55,12.9,0.056,58,252,0.99806,3.29,0.49,8.7,0
9.8,0.16,0.46,1.8,0.046,23,130,0.99587,3.04,0.67,9.6,0
6.6,0.23,0.18,8.5,0.044,59,188,0.99558,3.16,0.49,9.5,0
6.1,0.36,0.41,19.35,0.07,67,207,1.00118,3.39,0.53,9.1,0
8.1,0.4,0.32,7.9,0.031,23,118,0.99176,3.05,0.46,13.3,1
6.8,0.26,0.43,11.75,0.045,53,198,0.9969,3.26,0.55,9.5,0
6.4,0.28,0.17,8.3,0.042,61,195,0.99577,3.22,0.46,9.4,0
6.4,0.27,0.17,8.4,0.044,60,198,0.99578,3.21,0.47,9.4,0
6.4,0.35,0.35,5.6,0.034,9,148,0.99441,3.17,0.5,9.8,0
6.9,0.43,0.28,9.4,0.056,29,183,0.99594,3.17,0.43,9.4,0
6.9,0.43,0.28,9.4,0.056,29,183,0.99594,3.17,0.43,9.4,0
6.6,0.32,0.33,2.5,0.052,40,219.5,0.99316,3.15,0.6,10,0
6.6,0.32,0.33,2.5,0.052,40,210,0.99316,3.15,0.6,10,0
7.3,0.19,0.27,1.6,0.027,35,136,0.99248,3.38,0.54,11,1
7.1,0.29,0.3,16,0.036,58,201,0.99954,3.3,0.67,9,0
8.2,0.26,0.33,2.6,0.053,11,71,0.99402,2.89,0.49,9.5,0
6,0.26,0.15,1.2,0.053,35,124,0.99347,3.08,0.46,8.8,0
6.8,0.34,0.1,1.4,0.049,29,118,0.9936,3.21,0.41,9.5,0
6.1,0.27,0.31,1.5,0.035,17,83,0.99076,3.32,0.44,11.1,1
6.1,0.27,0.31,1.5,0.035,17,83,0.99076,3.32,0.44,11.1,1
6.4,0.3,0.16,7.5,0.05,55,191,0.9959,3.17,0.49,9,0
6.7,0.24,0.32,10.3,0.079,37,122,0.99662,3.02,0.45,8.8,0
6,0.2,0.24,5.3,0.075,49,201,0.99466,3.21,0.43,9.5,0
6.3,0.18,0.22,1.5,0.043,45,155,0.99238,3.19,0.48,10.2,0
8.6,0.23,0.25,11.3,0.031,13,96,0.99645,3.11,0.4,10.8,0
6.8,0.21,0.36,18.1,0.046,32,133,1,3.27,0.48,8.8,0
6.8,0.21,0.36,18.1,0.046,32,133,1,3.27,0.48,8.8,0
6.8,0.21,0.36,18.1,0.046,32,133,1,3.27,0.48,8.8,0
7.1,0.34,0.31,5.2,0.032,36,140,0.99166,3.35,0.47,12.3,1
7.1,0.12,0.3,3.1,0.018,15,37,0.99004,3.02,0.52,11.9,1
7.1,0.12,0.3,3.1,0.018,15,37,0.99004,3.02,0.52,11.9,1
6.3,0.24,0.55,8.1,0.04,67,216,0.99596,3.24,0.5,9.2,0
7.5,0.41,0.23,14.8,0.054,28,174,0.99898,3.18,0.49,9.7,0
7.3,0.17,0.24,8.1,0.121,32,162,0.99508,3.17,0.38,10.4,1
7.5,0.41,0.23,14.8,0.054,28,174,0.99898,3.18,0.49,9.7,0
7.3,0.17,0.24,8.1,0.121,32,162,0.99508,3.17,0.38,10.4,1
6.6,0.42,0.13,12.8,0.044,26,158,0.99772,3.24,0.47,9,0
6.7,0.54,0.27,7.1,0.049,8,178,0.99502,3.16,0.38,9.4,0
6.7,0.54,0.27,7.1,0.049,8,178,0.99502,3.16,0.38,9.4,0
6.4,0.22,0.3,11.2,0.046,53,149,0.99479,3.21,0.34,10.8,0
7.5,0.2,0.47,16.9,0.052,51,188,0.99944,3.09,0.62,9.3,0
6.4,0.15,0.44,1.2,0.043,67,150,0.9907,3.14,0.73,11.2,1
6.4,0.15,0.44,1.2,0.043,67,150,0.9907,3.14,0.73,11.2,1
5.7,0.255,0.65,1.2,0.079,17,137,0.99307,3.2,0.42,9.4,0
6.9,0.28,0.22,10,0.052,36,131,0.99696,3.08,0.46,9.6,0
5.7,0.255,0.65,1.2,0.079,17,137,0.99307,3.2,0.42,9.4,0
7.3,0.37,0.16,14.9,0.048,59,240,0.99902,3.13,0.45,8.9,0
6.9,0.21,0.24,1.8,0.021,17,80,0.98992,3.15,0.46,12.3,1
6.3,0.34,0.36,4.9,0.035,31,185,0.9946,3.15,0.49,9.7,0
6.5,0.27,0.4,10,0.039,74,227,0.99582,3.18,0.5,9.4,0
6.7,0.25,0.36,8.6,0.037,63,206,0.99553,3.18,0.5,9.6,0
5.8,0.3,0.27,1.7,0.014,45,104,0.98914,3.4,0.56,12.6,1
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,1
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,1
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,1
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,1
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,1
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,1
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,1
6.7,0.34,0.3,8.5,0.059,24,152,0.99615,3.46,0.64,11,1
7.3,0.32,0.29,1.5,0.038,32,144,0.99296,3.2,0.55,10.8,0
8.2,0.52,0.34,1.2,0.042,18,167,0.99366,3.24,0.39,10.6,0
6.8,0.11,0.42,1.1,0.042,51,132,0.99059,3.18,0.74,11.3,1
6.2,0.26,0.32,15.3,0.031,64,185,0.99835,3.31,0.61,9.4,0
6.15,0.21,0.37,3.2,0.021,20,80,0.99076,3.39,0.47,12,0
6.15,0.21,0.37,3.2,0.021,20,80,0.99076,3.39,0.47,12,0
4.5,0.19,0.21,0.95,0.033,89,159,0.99332,3.34,0.42,8,0
8,0.24,0.26,1.7,0.033,36,136,0.99316,3.44,0.51,10.4,1
7.8,0.17,0.23,1.7,0.029,39,128,0.99272,3.37,0.41,10.7,1
5.8,0.6,0,1.3,0.044,72,197,0.99202,3.56,0.43,10.9,0
7.2,0.24,0.27,11.4,0.034,40,174,0.99773,3.2,0.44,9,0
8.7,0.31,0.73,14.35,0.044,27,191,1.00013,2.96,0.88,8.7,0
7.2,0.24,0.27,11.4,0.034,40,174,0.99773,3.2,0.44,9,0
8.7,0.31,0.73,14.35,0.044,27,191,1.00013,2.96,0.88,8.7,0
6.1,0.15,0.35,15.8,0.042,55,158,0.99642,3.24,0.37,10.6,0
7.1,0.23,0.24,5.4,0.039,60,196,0.9948,3.19,0.78,10,0
6.45,0.14,0.42,1.2,0.05,51,129,0.99116,3.27,0.69,11.1,1
6.5,0.15,0.44,12.6,0.052,65,158,0.99688,3.26,0.7,10.3,1
8,0.13,0.25,1.1,0.033,15,86,0.99044,2.98,0.39,11.2,1
6.8,0.26,0.4,7.5,0.046,45,179,0.99583,3.2,0.49,9.3,0
7.2,0.32,0.24,5.6,0.033,23,120,0.99334,2.92,0.66,10.3,1
7.1,0.31,0.17,1,0.042,21,144,0.99304,3.13,0.4,9.6,0
7.1,0.31,0.17,1,0.042,21,144,0.99304,3.13,0.4,9.6,0
7,0.18,0.37,1.5,0.043,16,104,0.99216,3.18,0.5,10.8,0
7.8,0.25,0.34,13.7,0.044,66,184,0.99976,3.22,0.75,8.9,0
7.8,0.25,0.34,13.7,0.044,66,184,0.99976,3.22,0.75,8.9,0
6.4,0.21,0.44,7.4,0.045,47,182,0.9957,3.24,0.46,9.1,0
7.8,0.25,0.34,13.7,0.044,66,184,0.99976,3.22,0.75,8.9,0
6.9,0.23,0.32,16.4,0.045,62,153,0.9972,3.22,0.42,10.5,0
6.5,0.29,0.31,1.7,0.035,24,79,0.99053,3.27,0.69,11.4,1
6.8,0.3,0.22,6.2,0.06,41,190,0.99858,3.18,0.51,9.2,0
6.5,0.29,0.31,1.7,0.035,24,79,0.99053,3.27,0.69,11.4,1
6.9,0.615,0.42,12,0.067,24,131,0.99727,3.19,0.34,9.3,0
6.8,0.32,0.28,4.8,0.034,25,100,0.99026,3.08,0.47,12.4,1
6.9,0.615,0.42,12,0.067,24,131,0.99727,3.19,0.34,9.3,0
6,0.26,0.15,1.3,0.06,51,154,0.99354,3.14,0.51,8.7,0
7.3,0.32,0.35,1.4,0.05,8,163,0.99244,3.24,0.42,10.7,0
7.3,0.32,0.35,1.4,0.05,8,163,0.99244,3.24,0.42,10.7,0
6.2,0.29,0.32,3.6,0.026,39,138,0.9892,3.31,0.37,13.1,1
7.6,0.39,0.32,3.6,0.035,22,93,0.99144,3.08,0.6,12.5,1
7,0.36,0.32,10.05,0.045,37,131,0.99352,3.09,0.33,11.7,1
7,0.36,0.32,10.05,0.045,37,131,0.99352,3.09,0.33,11.7,1
7.6,0.39,0.32,3.6,0.035,22,93,0.99144,3.08,0.6,12.5,1
6.2,0.235,0.34,1.9,0.036,4,117,0.99032,3.4,0.44,12.2,0
6.9,0.4,0.42,6.2,0.066,41,176,0.99552,3.12,0.54,9.4,0
6.8,0.26,0.44,8.2,0.046,52,183,0.99584,3.2,0.51,9.4,0
6.5,0.37,0.3,2.2,0.033,39,107,0.98894,3.22,0.53,13.5,1
6.8,0.35,0.53,10.1,0.053,37,151,0.9963,3.07,0.4,9.4,0
6.4,0.22,0.32,7.2,0.028,15,83,0.993,3.13,0.55,10.9,1
6.5,0.37,0.3,2.2,0.033,39,107,0.98894,3.22,0.53,13.5,1
6.8,0.35,0.53,10.1,0.053,37,151,0.9963,3.07,0.4,9.4,0
6.9,0.31,0.32,1.6,0.036,34,114,0.99068,3.19,0.45,11.4,1
6.7,0.16,0.37,1.3,0.036,45,125,0.98964,3.19,0.51,12.4,1
6.8,0.26,0.44,8.2,0.046,52,183,0.99584,3.2,0.51,9.4,0
5.5,0.15,0.32,14,0.031,16,99,0.99437,3.26,0.38,11.5,1
6.4,0.22,0.32,7.2,0.028,15,83,0.993,3.13,0.55,10.9,1
5.8,0.32,0.31,2.7,0.049,25,153,0.99067,3.44,0.73,12.2,1
5.8,0.32,0.31,2.7,0.049,25,153,0.99067,3.44,0.73,12.2,1
6.6,0.36,0.24,0.9,0.038,15,72,0.99066,3.23,0.39,11,0
6.7,0.325,0.82,1.2,0.152,49,120,0.99312,2.99,0.38,9.2,0
6.6,0.4,0.46,6.2,0.056,42,241,0.9968,3.5,0.6,9.9,0
6.5,0.2,0.24,9.2,0.044,25,150,0.99502,3.22,0.44,10.5,0
6.4,0.14,0.31,1.2,0.034,53,138,0.99084,3.38,0.35,11.5,1
6.4,0.14,0.31,1.2,0.034,53,138,0.99084,3.38,0.35,11.5,1
7.1,0.26,0.32,16.2,0.044,31,170,0.99644,3.17,0.37,11.2,0
6.6,0.22,0.34,11.6,0.05,59,140,0.99526,3.22,0.4,10.8,0
8,0.22,0.31,5.6,0.049,24,97,0.993,3.1,0.42,10.9,0
6.5,0.22,0.29,7.4,0.028,16,87,0.99311,3.15,0.56,10.9,1
5.8,0.2,0.34,1,0.035,40,86,0.98993,3.5,0.42,11.7,0
7.7,0.43,0.37,10,0.169,22,210,0.99776,3.02,0.64,9.5,0
6.7,0.24,0.29,14.9,0.053,55,136,0.99839,3.03,0.52,9,0
6.7,0.48,0.32,1.4,0.021,22,121,0.9889,3.15,0.53,12.7,1
6.7,0.48,0.32,1.4,0.021,22,121,0.9889,3.15,0.53,12.7,1
4.2,0.17,0.36,1.8,0.029,93,161,0.98999,3.65,0.89,12,1
6.5,0.15,0.55,5.9,0.045,75,162,0.99482,2.97,0.4,9.3,0
7.9,0.25,0.35,6.7,0.039,22,64,0.99362,2.93,0.49,10.7,0
7,0.24,0.3,6.7,0.039,37,125,0.99436,3.2,0.39,9.9,0
6.8,0.475,0.33,3.95,0.047,16,81,0.98988,3.23,0.53,13.4,1
8.5,0.22,0.34,0.7,0.04,5,25,0.9918,3.04,0.37,10.5,0
6.2,0.16,0.34,1.7,0.038,85,153,0.9909,3.33,0.86,12,1
6.4,0.125,0.36,1.4,0.044,22,68,0.99014,3.15,0.5,11.7,1
6.4,0.44,0.26,2,0.054,20,180,0.9952,3.58,0.57,10,0
8.6,0.18,0.28,0.8,0.032,25,78,0.99104,2.99,0.38,11.1,0
6.2,0.21,0.26,13.1,0.05,59,150,0.99772,3.31,0.46,9,0
6.2,0.36,0.14,8.9,0.036,38,155,0.99622,3.27,0.5,9.4,0
6.6,0.26,0.46,6.9,0.047,59,183,0.99594,3.2,0.45,9.3,0
6.1,0.37,0.2,7.6,0.031,49,170,0.99558,3.22,0.48,9.5,0
6.2,0.36,0.14,8.9,0.036,38,155,0.99622,3.27,0.5,9.4,0
6.4,0.16,0.32,8.75,0.038,38,118,0.99449,3.19,0.41,10.7,0
7.4,0.28,0.4,11.9,0.032,13,92,0.99629,3.01,0.46,10.8,0
6.5,0.44,0.47,5.45,0.014,44,137,0.98984,3.13,0.32,13,1
7.7,0.25,0.3,7.8,0.038,67,196,0.99555,3.1,0.5,10.1,0
5.2,0.155,0.33,1.6,0.028,13,59,0.98975,3.3,0.84,11.9,1
5.2,0.155,0.33,1.6,0.028,13,59,0.98975,3.3,0.84,11.9,1
5.3,0.21,0.29,0.7,0.028,11,66,0.99215,3.3,0.4,9.8,0
7.1,0.27,0.28,1.25,0.023,3,89,0.98993,2.95,0.3,11.4,0
5.2,0.17,0.27,0.7,0.03,11,68,0.99218,3.3,0.41,9.8,0
7.7,0.25,0.3,7.8,0.038,67,196,0.99555,3.1,0.5,10.1,0
7,0.12,0.29,10.3,0.039,41,98,0.99564,3.19,0.38,9.8,1
7,0.12,0.29,10.3,0.039,41,98,0.99564,3.19,0.38,9.8,1
7,0.12,0.29,10.3,0.039,41,98,0.99564,3.19,0.38,9.8,1
6,0.28,0.25,1.8,0.042,8,108,0.9929,3.08,0.55,9,0
6,0.28,0.25,1.8,0.042,8,108,0.9929,3.08,0.55,9,0
6.4,0.29,0.3,2.9,0.036,25,79,0.99037,3.29,0.6,12.4,1
7.4,0.35,0.24,6,0.042,28,123,0.99304,3.14,0.44,11.3,0
7.3,0.4,0.26,5.45,0.016,26,90,0.98951,2.84,0.54,13.2,1
7.7,0.11,0.34,14.05,0.04,41,114,0.99634,3.07,0.59,11,1
6.9,0.38,0.38,13.1,0.112,14,94,0.99792,3.02,0.48,9.2,0
7.5,0.38,0.29,4.9,0.021,38,113,0.99026,3.08,0.48,13,1
5.8,0.19,0.24,1.3,0.044,38,128,0.99362,3.77,0.6,10.6,0
8.4,0.31,0.31,0.95,0.021,52,148,0.99038,2.93,0.32,11.5,0
8.4,0.31,0.31,0.95,0.021,52,148,0.99038,2.93,0.32,11.5,0
6.1,0.38,0.42,5,0.016,31,113,0.99007,3.15,0.31,12.4,1
5,0.27,0.32,4.5,0.032,58,178,0.98956,3.45,0.31,12.6,1
6.6,0.2,0.27,10.9,0.038,29,130,0.99496,3.11,0.44,10.5,1
6.5,0.35,0.36,0.8,0.034,32,111,0.98942,3.11,0.5,12.1,1
6.6,0.2,0.27,10.9,0.038,29,130,0.99496,3.11,0.44,10.5,1
5,0.27,0.32,4.5,0.032,58,178,0.98956,3.45,0.31,12.6,1
6.7,0.25,0.31,1.35,0.061,30.5,218,0.99388,3.16,0.53,9.5,0
8,0.74,0.21,4,0.05,24,133,0.99418,3.06,0.38,9.7,0
7.1,0.47,0.29,14.8,0.024,22,142,0.99518,3.12,0.48,12,1
7.1,0.47,0.29,14.8,0.024,22,142,0.99518,3.12,0.48,12,1
6,0.24,0.33,2.5,0.026,31,85,0.99014,3.13,0.5,11.3,1
6.3,0.2,0.37,11.8,0.045,58,130,0.99519,3.2,0.35,10.8,0
7.5,0.33,0.38,8.7,0.126,49,199,0.99711,2.98,0.57,9.4,0
6.2,0.255,0.24,1.7,0.039,138.5,272,0.99452,3.53,0.53,9.6,0
7.5,0.33,0.38,8.7,0.126,49,199,0.99711,2.98,0.57,9.4,0
5.6,0.2,0.66,10.2,0.043,78,175,0.9945,2.98,0.43,10.4,1
7.6,0.17,0.36,4.5,0.042,26,102,0.99427,3.09,0.47,9.5,0
6.9,0.28,0.41,1.4,0.016,6,55,0.98876,3.16,0.4,13.4,0
7.2,0.27,0.37,5.4,0.026,27,114,0.99174,3.13,0.84,12.7,0
6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,0
6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,0
6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,0
7.4,0.21,0.8,12.3,0.038,77,183,0.99778,2.95,0.48,9,0
7.4,0.21,0.8,12.3,0.038,77,183,0.99778,2.95,0.48,9,0
7.3,0.28,0.42,1.2,0.033,29,142,0.99205,3.17,0.43,10.7,0
7,0.53,0.43,6.1,0.029,6,76,0.99118,3.08,0.5,12.5,1
6.3,0.28,0.3,3.1,0.039,24,115,0.9942,3.05,0.43,8.6,0
7.1,0.28,0.35,3.5,0.028,35,91,0.99022,2.96,0.33,12.1,0
6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,0
5.8,0.31,0.32,4.5,0.024,28,94,0.98906,3.25,0.52,13.7,1
5.8,0.31,0.32,4.5,0.024,28,94,0.98906,3.25,0.52,13.7,1
6.1,0.2,0.34,9.5,0.041,38,201,0.995,3.14,0.44,10.1,0
6.2,0.36,0.38,3.2,0.031,20,89,0.98956,3.06,0.33,12,1
6.8,0.13,0.39,1.4,0.034,19,102,0.99121,3.23,0.6,11.3,1
6.6,0.78,0.5,1.5,0.045,30,133,0.99104,3.25,0.48,11.7,0
5.1,0.33,0.27,6.7,0.022,44,129,0.99221,3.36,0.39,11,1
6.7,0.34,0.4,2.1,0.033,34,111,0.98924,2.97,0.48,12.2,1
6.7,0.14,0.51,4.3,0.028,57,124,0.99176,2.91,0.54,10.7,1
7.6,0.35,0.46,14.7,0.047,33,151,0.99709,3.03,0.53,10.3,0
5.9,0.19,0.37,0.8,0.027,3,21,0.9897,3.09,0.31,10.8,0
7.4,0.23,0.38,8.6,0.052,41,150,0.99534,3.06,0.46,10.3,0
6.3,0.35,0.26,17.6,0.061,59,198,0.99918,3.11,0.49,8.8,0
5.6,0.19,0.27,0.9,0.04,52,103,0.99026,3.5,0.39,11.2,0
5.9,0.33,0.32,8.1,0.038,9,34,0.9911,3.22,0.36,12.7,1
5.5,0.19,0.27,0.9,0.04,52,103,0.99026,3.5,0.39,11.2,0
6.1,0.17,0.42,15.1,0.033,28,124,0.99684,2.87,0.47,9.5,0
6.1,0.17,0.42,15.1,0.033,28,124,0.99684,2.87,0.47,9.5,0
6.7,0.33,0.36,6.6,0.042,34,116,0.99123,2.97,0.31,12.2,1
8.7,0.3,0.59,1.7,0.046,10,70,0.99373,3.06,0.56,10.8,0
6.6,0.19,0.33,1.8,0.035,42,148,0.99196,3.15,0.36,10.2,0
5.7,0.16,0.32,1.2,0.036,7,89,0.99111,3.26,0.48,11,0
6.4,0.22,0.38,9.1,0.044,35,127,0.99326,2.97,0.3,11,1
6.4,0.22,0.38,9.1,0.044,35,127,0.99326,2.97,0.3,11,1
6.8,0.21,0.4,6.3,0.032,40,121,0.99214,3.18,0.53,12,1
5.2,0.31,0.36,5.1,0.031,46,145,0.9897,3.14,0.31,12.4,1
6.4,0.22,0.38,9.1,0.044,35,127,0.99326,2.97,0.3,11,1
5.8,0.33,0.23,5,0.053,29,106,0.99458,3.13,0.52,9,0
6.4,0.24,0.32,0.95,0.041,23,131,0.99033,3.25,0.35,11.8,0
7.2,0.13,0.46,1.3,0.044,48,111,0.99127,2.97,0.45,11.1,0
5.8,0.33,0.23,5,0.053,29,106,0.99458,3.13,0.52,9,0
6.2,0.35,0.31,2.6,0.036,37,92,0.98938,3.27,0.53,12.8,1
9,0.38,0.53,2.1,0.102,19,76,0.99001,2.93,0.57,12.9,0
6.7,0.31,0.32,14.5,0.038,6,79,0.99412,3.14,0.34,12.5,0
6.4,0.25,0.37,4.5,0.039,41,147,0.9921,3.18,0.4,11.1,1
7.1,0.26,0.37,5.5,0.025,31,105,0.99082,3.06,0.33,12.6,1
6.3,0.32,0.32,1.5,0.03,24,101,0.98923,3.21,0.42,13,0
4.2,0.215,0.23,5.1,0.041,64,157,0.99688,3.42,0.44,8.0,0
6.6,0.38,0.36,9.2,0.061,42,214,0.9976,3.31,0.56,9.4,0
6.4,0.15,0.29,1.8,0.044,21,115,0.99166,3.1,0.38,10.2,0
6.5,0.48,0.02,0.9,0.043,32,99,0.99226,3.14,0.47,9.8,0
6.6,0.23,0.3,4.6,0.06,29,154,0.99142,3.23,0.49,12.2,1
6.4,0.16,0.25,1.4,0.057,21,125,0.99091,3.23,0.44,11.1,1
6.6,0.38,0.36,9.2,0.061,42,214,0.9976,3.31,0.56,9.4,0
6.4,0.15,0.29,1.8,0.044,21,115,0.99166,3.1,0.38,10.2,0
6.7,0.12,0.36,2.3,0.039,43,125,0.99229,3.07,0.67,10.1,1
6.8,0.23,0.31,2.8,0.047,40,122,0.99126,3.06,0.64,10.9,1
6.6,0.28,0.42,8.2,0.044,60,196,0.99562,3.14,0.48,9.4,0
7.8,0.25,0.37,1,0.043,10,80,0.99128,3.08,0.38,11.4,0
5.6,0.12,0.33,2.9,0.044,21,73,0.98896,3.17,0.32,12.9,1
6.6,0.28,0.42,8.2,0.044,60,196,0.99562,3.14,0.48,9.4,0
6.5,0.25,0.5,7.6,0.047,54,184,0.99572,3.17,0.45,9.2,0
7.8,0.25,0.37,1,0.043,10,80,0.99128,3.08,0.38,11.4,0
5.6,0.12,0.33,2.9,0.044,21,73,0.98896,3.17,0.32,12.9,1
6,0.32,0.3,1.9,0.033,41,142,0.98912,3.29,0.42,12.8,1
6.3,0.19,0.29,2,0.022,33,96,0.98902,3.04,0.54,12.8,1
6,0.32,0.3,1.9,0.033,41,142,0.98912,3.29,0.42,12.8,1
9.4,0.24,0.29,8.5,0.037,124,208,0.99395,2.9,0.38,11,0
6.7,0.46,0.27,5.2,0.039,35,96,0.99129,3.16,0.44,12.4,1
6.3,0.3,0.29,2.1,0.048,33,142,0.98956,3.22,0.46,12.9,1
5.9,0.24,0.28,1.3,0.032,36,95,0.98889,3.08,0.64,12.9,1
7.3,0.145,0.33,1.1,0.042,14,64,0.99012,3.1,0.37,11.8,1
5.8,0.18,0.37,1.2,0.036,19,74,0.98853,3.09,0.49,12.7,1
5.7,0.26,0.3,1.8,0.039,30,105,0.98995,3.48,0.52,12.5,1
6.8,0.25,0.28,5,0.035,42,126,0.99048,3.12,0.38,12.6,1
5.8,0.17,0.36,1.3,0.036,11,70,0.99202,3.43,0.68,10.4,1
6.5,0.22,0.28,3.7,0.059,29,151,0.99177,3.23,0.41,12.1,1
6.9,0.36,0.28,13.55,0.048,51,189,0.99782,3,0.6,9.5,1
7.1,0.18,0.49,1.3,0.033,12,72,0.99072,3.05,0.53,11.3,1
7.6,0.2,0.26,4.8,0.033,26,76,0.99076,2.98,0.49,12.3,1
7.6,0.36,0.49,11.3,0.046,87,221,0.9984,3.01,0.43,9.2,0
7.6,0.36,0.49,11.3,0.046,87,221,0.9984,3.01,0.43,9.2,0
6.6,0.24,0.3,11.3,0.026,11,77,0.99381,3.13,0.55,12.8,1
6.9,0.28,0.3,8.3,0.026,37,113,0.99139,2.99,0.38,12.3,1
6.5,0.25,0.45,7.8,0.048,52,188,0.99576,3.2,0.53,9.1,0
6.1,0.33,0.32,7.8,0.052,52,183,0.99657,3.39,0.65,9.5,0
8.8,0.27,0.25,5,0.024,52,99,0.9925,2.87,0.49,11.4,0
6.1,0.33,0.32,7.8,0.052,52,183,0.99657,3.39,0.65,9.5,0
8.9,0.3,0.35,4.6,0.032,32,148,0.99458,3.15,0.45,11.5,1
8.9,0.3,0.35,4.6,0.032,32,148,0.99458,3.15,0.45,11.5,1
7.6,0.28,0.49,20.15,0.06,30,145,1.00196,3.01,0.44,8.5,0
6.8,0.17,0.32,1.4,0.04,35,106,0.99026,3.16,0.66,12,0
7.1,0.25,0.28,1.2,0.04,31,111,0.99174,3.18,0.53,11.1,0
5.9,0.27,0.27,5,0.035,14,97,0.99058,3.1,0.33,11.8,1
6.7,0.3,0.44,18.75,0.057,65,224,0.99956,3.11,0.53,9.1,0
6.7,0.47,0.29,4.75,0.034,29,134,0.99056,3.29,0.46,13,1
6.6,0.21,0.29,5.35,0.029,43,106,0.99112,2.93,0.43,11.5,1
6.6,0.21,0.29,5.35,0.029,43,106,0.99112,2.93,0.43,11.5,1
5.8,0.54,0,1.4,0.033,40,107,0.98918,3.26,0.35,12.4,0
6,0.39,0.13,1.2,0.042,60,172,0.99114,3.06,0.52,10.6,0
6.1,0.105,0.31,1.3,0.037,55,145,0.9912,3.41,0.41,11.1,1
6.9,0.29,0.41,7.8,0.046,52,171,0.99537,3.12,0.51,9.6,0
6.6,0.24,0.27,10.3,0.047,54,219,0.99742,3.04,0.45,8.8,0
6.6,0.16,0.36,1.1,0.031,27,93,0.98884,3.23,0.34,13.2,1
5.8,0.22,0.3,1.1,0.047,36,131,0.992,3.26,0.45,10.4,0
5.4,0.45,0.27,6.4,0.033,20,102,0.98944,3.22,0.27,13.4,1
7.5,0.21,0.32,4.8,0.056,39,113,0.99393,3.11,0.52,10.2,1
6.7,0.28,0.31,7.4,0.041,7,81,0.99254,3.04,0.47,11.4,1
6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,1
6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,1
6.3,0.22,0.28,2.4,0.042,38,102,0.98998,3.14,0.37,11.6,1
6,0.24,0.28,3.95,0.038,61,134,0.99146,3.3,0.54,11.3,1
6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,1
6.7,0.29,0.45,14.3,0.054,30,181,0.99869,3.14,0.57,9.1,0
6.9,0.33,0.31,4.2,0.04,21,93,0.9896,3.18,0.48,13.4,1
6.5,0.16,0.34,1.4,0.029,29,133,0.99108,3.33,0.64,11.5,1
7.1,0.36,0.28,2.4,0.036,35,115,0.98936,3.19,0.44,13.5,1
6.7,0.29,0.45,14.3,0.054,30,181,0.99869,3.14,0.57,9.1,0
6.5,0.19,0.28,1.4,0.046,22,90,0.99038,3.18,0.51,11.7,1
6.8,0.19,0.33,1.3,0.031,22,87,0.98987,3.08,0.62,12.3,1
7.5,0.2,0.41,1.2,0.05,26,131,0.99133,3.19,0.52,11.1,0
6.9,0.33,0.62,7.5,0.038,46,132,0.99143,3.23,0.43,13.4,1
6.6,0.32,0.41,7.2,0.048,55,178,0.99537,3.2,0.46,9.4,0
6.9,0.75,0.13,6.3,0.036,19,50,0.99312,3.09,0.25,11.1,0
6.4,0.28,0.44,7.1,0.048,49,179,0.99528,3.15,0.48,9.2,0
6.4,0.28,0.44,7.1,0.048,49,179,0.99528,3.15,0.48,9.2,0
